TWEET_ID	TEXT	SENTIMENT	sentiment
1230176898375966720	dopiero godzini ogoszono chorobę iran say two citizen with coronaviru have die the irna 	brak	1
1230178034180902913	coronaviru ltgt wuhan coraz artykuów neci powiązaniu ja ciągl nadzieję 	brak	0
1230183646193123328	ah shit here dyrektorka szpitalu wuhan zarażona sarscov stani krytycznym 	brak	0
1230184610467864580	niezi pliczek przygotowa ciekaw dole chętni koronawiru sarscov covid 	brak	0
1230186894778159113	ludzi krzyczą wieczorem znak protestu rozpaczi coronaviru koronawiru 	brak	0
1230187358475243521	no szok koronawiru sarscov covid 	brak	1
1230187800600940544	ludzi poniżani noszeni masek coronaviru koronawiru 	brak	0
1230188314495504384	mami now przypadki sucham aha martw kura nieźli koronawiru sarscov covid 	brak	0
1230192670078795783	rozmawiam ludźmi coronaviru wszysci wiedzą epidemii bagatelizują problem 	brak	-1
1230193294577217537	wuhan jiaii znaczi trzymaj wuhandasz radę 	brak	-1
1230195853127823360	problemi ukraińców ewakuowanych wuhan kolejn miasta odmawiają przyjęcia 	brak	-1
1230201713983938561	bookholiccovid 	brak	0
1230206476125458432	katar taki czasi wiadomo przeziębieni alergia coronaviru 	brak	0
1230209574394847232	na skutek coronaviru emisja co chinach spada jedną czwartą 	brak	0
1230209751650328577	po francusku to obrzydliw szczególni dobi wuhan 	brak	0
1230210084883570690	jeszcz chwila stracą kontrolę sytuacją koronaviru wuhan covid 	brak	0
1230210521535827968	liu zhime dyrektor szpitala wuhan zmar wtorek rano powodu coronawirusa coronaviruschina 	brak	0
1230215901309480961	komunikat podróżujących nr warszawa lutego koronawiru covid 	brak	0
1230218141415989248	potrzebujesz informacji pomoci koronawiru covid skontaktuj pracownikiem państwowej inspekcji sani 	brak	0
1230223646104399872	widzę polskim busi wuhan zabierasz lidla 	brak	-1
1230224845784469506	dokument chińskiego cdc ujawnia przypadki koronawirussarscov covid grudnia 	brak	0
1230226449321353217	podobno przypadki niesteti zgoni rip covid koronawiru 	brak	0
1230234448031109120	komentarz tygodnia puapc epidemii wuhan 	brak	0
1230240315413598208	the latest gieda przemysowa thank technolog coronaviru 	brak	1
1230250721670582272	na wa mfonsmem mfonsfunnyvideo coronaviru magu 	brak	0
1230252493537501185	dlaczego akurat wrześniu lotnisku wuhan przeprowadzono ćwiczenia wypadek wystąpienia koronawirusa 	brak	0
1230254596322480128	tak przebiega pandemia reżys chang kai zmar rodziną wuhan nie byo miejsca szpitalach do pol 	brak	0
1230261748726452224	facebook odwoa międzynarodową konferencję planowaną marzec powodu coronaviru covid sarscov 	brak	0
1230262316345720837	cai lipe szefowa pielęgniarek szpitala wuchang wuhan rozpacza zabierają ciao męża liu zhiminga dy 	brak	-1
1230265988752515074	na zdjęciu cai lipe szefowa pielęgniarek szpitala wuchang wuhan rozpacza zabierają ciao męża 	brak	-1
1230267643988467714	mobilnych spalarni umozliwiajacych likwidacj ludzkich cial przyjechali wuhan 	brak	-1
1230269026909159425	lokaln wadz hebei wuhan postanowiy przerzucić odpowiedzialność sekretarzi dystryktów zarządców osiedli 	brak	0
1230273949646368774	debunk coronaviru in wni rumor 	brak	0
1230276045280088066	hong kong pierwszi przypadek coronaviru zgosi obywatelka miasta zakazia dp wsiada jokohami 	brak	0
1230277593154412544	rzeczywistości kolejni to cai lipe pielęgniarka szpitala wuchang wuhan pacz 	brak	-1
1230278495659593728	ostatniej noci ludzi dzielnici qingshan wuhan przewiezioni szpitala nr iron amp steel corp celu 	brak	0
1230293012015702017	piln szkoy zostay zamknięt qom iran covid coronaviru coś dziej zmari 	brak	0
1230293548953751552	uniwersytetów miejsca kwarantanni coronaviru wuhan zamieni 	brak	0
1230294348585218048	wedug bbc osób kwarantanni qom iran covid coronaviru 	brak	0
1230303482328031234	mam nadzieję rządząci zrobią robi cholerni poważni koronawiru sarscov covid 	brak	0
1230303998336307200	już pasażerów czonków zaogi diamondprincess zakażonych covid japan uważa kwarantanna zostaa prz 	brak	-1
1230305560144179200	osób zakażonych statku diamondprincess covid stani ciężkim 	brak	-1
1230307142009151488	updat zakażonych zmaro wyleczonych covid coronaviru coronavirusoutbreak 	brak	0
1230312136670355457	zablokowali dojazd ukraińskiego szpitala nie chcą ewakuowanych wuhan 	brak	0
1230313067386462208	coraz doniesień pochodzących różnych irańskich miast teheranu podejrzanych covid pacjenc 	brak	0
1230333962603704322	japonia zmaro pasażerów diamondprincess zarażonych koronawirusem ncov covid 	brak	0
1230335622205722625	dwoje pasażerów diamondprinc zakażonych covid zmaro japońskich szpitalach kolejnych stani ciężkim 	brak	-1
1230336890764529664	anemia vs pneumonia 	brak	-1
1230337485982568449	koncert charytatywni solidarni wuhan 	brak	0
1230343410743218176	częściowo cakowici coronaviru regeneruj ubytki wiązań kodu ańcucha dna 	brak	0
1230344733483991042	titter zaczą obcinać zasięg naożi cenzurę wuhan ilość twitów spada zostay same nieistotn 	brak	0
1230350843188133888	laboratorium wuhan otwarto przemianowano instytutu mikrobiologicznego insti 	brak	0
1230353863162638336	co kaczyński mówi imigrantach uchodźcach welcom refuge covid coronaviu 	brak	0
1230370663644516352	epidemia covid zmienia codzienność ludzi zmuszonych siedzenia domutworzi now rozwiązaniapomysi bizn 	brak	-1
1230374403671805953	oficjaln liczbi zgadywani bawić dotycząc coronaviru wczoraj min 	brak	-1
1230375573152813056	na wywoaną wirusa wuhan epidemię zasięgu międzynarodowym obawiami wkrótce dojdzi 	brak	-1
1230381429219041281	nie spożywaćgroźniejsz wiru wuhan 	brak	0
1230383675231088641	wrócili chin dobrowolni zgodzili izolację wieszwięcej koronawiru coronaviru covid 	brak	0
1230387104636710917	nie wiemfilmik zamieści facebooku chrześcijanin film coronaviru 	brak	0
1230388561003847680	popisywani aciną erudycją coronaviru greta thunberg papież zabrako ideologii lgbt 	brak	0
1230394309616246784	ponad ofiar śmiertelnych koronawirusa prowincji hubei wieszwięcej koronawiru coronaviru covid 	brak	0
1230396286953775104	bike eza pneumonia treatment risk prone teziwela 	brak	1
1230397842734358530	covid now oblicz koronawirusów 	brak	0
1230398328640331777	jak ustalia bbc pacjent zero rozpoznani przypadek covid latek demencją udarz mózgu 	brak	-1
1230401368264970241	wuhan sta znani dzięki wirusowi wkrótce znikni usa stać symbolem znaczn 	brak	0
1230401780103733249	polaci wrócili wuhan zdrowi wracają domów 	brak	0
1230401878745387008	zablokowali dojazd ukraińskiego szpitala nie chcą ewakuowanych wuhan 	brak	0
1230402417033961473	piln poudniowokoreańskim mieści daegu ciągu dni zgoszono nowych przypadków covid miasto obawi 	brak	0
1230402534516367362	potwierdzon przypadki covid zgonów 	brak	0
1230402696533938177	mz polaci wrócili wuhan zdrowi wracają domów 	brak	0
1230404320685895681	pasażerów czonków zaogi diamondprincess zarazio wirusem wuhan zmaro profesor kobe oskarżi 	brak	0
1230409101437521920	polaci wrócili wuhan zdrowi wracają domów 	brak	0
1230412239686991872	przedluzyli sezon tygodni przez coronaviru xx dggdhdhdhhd xd 	brak	0
1230412916370944001	zaczyna covid koronawiru korea wuhan wuhancoronaviru 	brak	0
1230416034118742016	wypuszczani ludzi wuhan dniach kwarantanni sytuacji przesąnek wiru moż 	brak	-1
1230416058982383617	ekipa filmowa utknęa odciętym świata wuhan nakręcili film sta hitem sieci 	brak	0
1230417769453228033	niechlujstwo oszukiwaniu staje absurdaln chini twierdzą mieści wuhan przypadków potem 	brak	0
1230418003839328256	coronaviru polsc 	brak	0
1230419315482091522	coronaviru większ zagrożeni wygrzebiemi raczej 	brak	0
1230419573263998976	nowi sekretarz partii komunistycznej wuhan żąda lokalni przywódci podawali dokadn dane zarażoni 	brak	0
1230421019032268800	jak polsc wyktyto przypadek coronaviru dni zajmowalem goscmi azji 	brak	0
1230421396616032262	irani chorym coronaviru czytalem tyg temu 	brak	0
1230422847320924160	polaci diamond princess chcą wracać kraju wieszwięcej koronawiru coronaviru covid diamondprincess 	brak	0
1230423218755981313	daniel carrico przechodzi sevilla fc wuhan zall mercato 	brak	0
1230423247738540033	polaci diamond princess chcą wracać kraju wieszwięcej koronawiru coronaviru 	brak	0
1230423727571165184	lepszi coronaviru burdel sportingu 	brak	0
1230424233098043392	to naprawdę dziwn iran nagl zginęo osób covidcoronavirusbiow 	brak	0
1230426626950934533	now zgoni powodu coronaviru koronawiru prowincji hubei 	brak	0
1230426673881010178	preze wuhan stari dzwoń obecnej sytuacji przyjdzi nikt potrafi kopnąć pi 	brak	0
1230428744147460096	brakuj leków seniorów przez koronawirusa koronawiru wuhan pustoszi polski apteki produc chin 	brak	0
1230428824590000129	serdeczni zapraszami wzięcia udziau koncerci charytatywnym pt solidarni wuhan odbędzi 	brak	-1
1230429329395453952	ciao liu zhiminga dyrektora szpitala wuhan wywożon domu śmierci covid nawet szpit 	brak	0
1230430691327913984	wuhan powiadasz 	brak	-1
1230430715982077952	chloroquin coronaviru 	brak	0
1230430945053990913	chini wyprzedziy wuhan 	brak	0
1230430971343884289	hahahhaa wuhan bo wieci 	brak	0
1230434310764859392	jasn każdi wybiera wedug swoich priorytetów jednak wyjazd wuhan 	brak	0
1230436326702534656	ukraina mieszkańci miejscowości trafić ewakuowani wuhan znak protestu zablokowali drogę 	brak	0
1230436889041276928	sevilli sumi teraz cza coronaviru 	brak	0
1230437059229310977	ostatniej chwili chińczyci proszą kielc pomoc ewakuacji polaków wuhan opuścia szpital wrocawiu 	brak	-1
1230441813410025472	przejmować epidemia koronawirussarscov covid premier polska bezpieczna minist 	brak	0
1230442256764678145	no kariera wuhan szybko zakończyć bya jasność dyskutuję transferam 	brak	0
1230445851752878080	bukmach wuhan przychodzi ofertą odrzucenia dzięki pieniądzom 	brak	0
1230449041638666240	brzmi scam ale wracając kontraktu wuhan akurat kombinuj 	brak	0
1230449496334708736	daniel carrio zasili szeregi wuhan zall 	brak	-1
1230449786366676993	ojezu już pomijając fakt wuhan ogól zobaczyć cay sezon wiadomo kie 	brak	0
1230451823640764416	chloroquin vs coronaviru 	brak	0
1230452607858200576	wuhan dlatego niemca wchodzę 	brak	0
1230460012817977344	to mówici coronaviru sar mer marburg ebola wina 	brak	0
1230466034534100993	corona chloroquin coronaviru 	brak	1
1230466494783467521	nie wykluczon leczi grypę wuhan 	brak	0
1230472943408439296	sekretarz partii komunistycznej wuhan zostani znalezioni nowi przypadek koronawiru przywódci dystryk 	brak	0
1230473829966848000	komu przeszkadza coronaviru koronawiru spowodowa tymczasow zmniejszeni chińskich emisji co mln 	brak	0
1230474257819488257	tym kontestują dalej kontestowali to pierwsza wstępna ocena kryzysu covid zakońc 	brak	0
1230474932603281409	koronawiru zaraża polską światową gospodarkę wieszwięcej coronaviru covid 	brak	0
1230475456568332289	miośników teorii spiskowej koronawiruscovid woli azjatów sowiani informuję badani naukow prepr 	brak	0
1230475511262044160	historia oceni redaktorz na ofiar covid sar dlatego etapi podzielam 	brak	0
1230477605587034115	pojawi preprint pokazująci ekspresja receptora ace rozpoznawani koronawirusa powodującego covid 	brak	0
1230480409596743681	już zarażonych covid diamondprincess to bya kwarantanna zawiniona japońskich urzędników kata 	brak	-1
1230483059704770561	ekipa filmowa utknęa odciętym świata wuhan nakręcili film sta hitem sieci koronawiru 	brak	0
1230483134833135616	relacjonuję epidemia koronawiru covid chini grudnia myślę dziej chinami 	brak	-1
1230484917500334080	aapl coronaviru 	brak	0
1230485728074895360	chloroquin coronaviru 	brak	0
1230486225842245632	chloroquin coronaviru 	brak	0
1230487016346877952	covid już śmiertelna ofiara wirusa sarscov irani szybko postępuj 	brak	0
1230487365476659201	wuhan świadomość epidemii pacjent świadomością wkrótce rozmowa ewelini zychmyek eksperta komuni 	brak	0
1230489016186830851	icymi covid coronaviru sarscov 	brak	-1
1230489385868591107	mmeshindwa locust ni coronaviru facil mtaweza 	brak	0
1230489721341644804	na covid zmar dr reza kogki nia lat lekarz poożonego kilkanaści km wybrzeżi morza kaspijskiego irań 	brak	0
1230490118584229888	znowu liczbi zgadzają piszą caym hebei potwierdzono nowych przypadków czego wuhan 	brak	0
1230490810799489024	chiński wadz doday jedną drogę transmisji koronawirussarscov covid aerozol dana 	brak	0
1230492423517802496	covid ponoć rozpowszechnioni irani duższego czasu wadz stani dużej przemilczeć 	brak	-1
1230494254520205313	coronaviru vs chloroquin 	brak	0
1230494924178587650	tak uciekinierzi wuhan witani ukraina obawa coronaviru koronawiru covid zna granic 	brak	0
1230496548162764801	koleś rozmnożi polsc ministrów zastępców viru wuhan wyglada niewin 	brak	0
1230496807035244546	przykadi iranu pokazują covid umierają przedstawiciel rasi żótej europi wmawia 	brak	-1
1230502681560702978	najnowsz statystyki covid czasi rzeczywistym temat sytuacji regioni europejskim publikuj 	brak	-1
1230506983637299205	milionowym kom km stolici iranu covid zmaro letni dziecko kolejni mitów obaloni ch 	brak	0
1230508495490949121	speak pneumonia power 	brak	0
1230509515013083136	koronawiru tak wygląda wuhan wybuchu epidemii ekipa filmowa nagraa dokument 	brak	0
1230513925847949312	ukraina ewakuowaa swoich obyw wuhan 	brak	0
1230514276483375104	już ofiar koronawiru covid irani 	brak	0
1230516376781164544	chini odmawiają dostępu ujawnienia informacji laboratorium instytutu wirusologii wuhan publicznego 	brak	-1
1230516566506319873	korea tisfel setta relijuża konfermata bala sor talcoronaviru 	brak	0
1230522488410517504	chodzi pikarza przechodzi sevilli wuhan 	brak	0
1230524869802123267	ilość zakażeń coronaviru chinami osób czego poowa nieszczęsni statek ofiar 	brak	0
1230528522009137154	zastanawia lepiej sytuacji umrzeć wuhan coronavaviru covid pewno 	brak	0
1230530098366951435	raportu wuhan event ćwiczenia wypadek epidemii odbyy dniu września pasaż 	brak	0
1230531339675488258	operanewshub chloroquin coronaviru madeinlago democraticdeb ghana 	brak	0
1230532454370422785	koronamajdan rozkręca doszo starć blokujących przyjazd ewakuowanych wuhan policją policja gw 	brak	0
1230532830150713345	ceni żywności objętym epidemią coronavirusa vuhan wzrosi pięciokrotni covid koronawiru 	brak	0
1230536314749169669	my widzimi wyrabia ale wuhan żywność zdrożaa pięciokrotni 	brak	-1
1230543254418055169	coronaviru mean chlamydia 	brak	-1
1230550201741348869	no maaach touch coronaviru 	brak	0
1230551442793979904	chloroquin vs coronaviru 	brak	0
1230553053742264321	hmm coronaviru xd 	brak	0
1230555767587000321	chodzi studentów chin chiński samoloti adując pl nie udź coronaviru pieprz 	brak	0
1230558280415473664	koronawiru tak wygląda wuhan wybuchu epidemii ekipa filmowa nagraa dokument 	brak	0
1230561073364754434	czasu obyśmi stani myśląci zabezpieczyć zagrożeniem koronawiru coronaviru 	brak	-1
1230567352439169024	ponad miesiąca szmat czasu miesiąc wuhan byo kwarantanni 	brak	-1
1230569424387788800	pani ministrz pan zatrzyma masowi ekspery ludziach wuhan 	brak	-1
1230570531574996992	mapa koronawirusa wuhan europi wskaż kraje najbardziej zagrażając bezpieczeństwu to oczywiści wciąż 	brak	0
1230571007905292288	pewni karti specjaln caego zespou wuhan zall 	brak	0
1230571090415472640	ukraina mieszkańci chcieli zablokować transport ewakuowanych wuhan 	brak	0
1230572269459693574	czi tvp pojawi wuhan pytam bbc 	brak	-1
1230575104255578112	sluzbi wyrabiaja zbieraniem cial ulic przewozeniem krematoriow wuhan covid coronaciru 	brak	0
1230575483147968512	hmmm chini zwyciężyy coronaviru wczoraj poday śladowi przyrost zachorowań gupi usa przygotowują szpi 	brak	-1
1230576031607775233	jedna pani broni się policja próbowaa zastraszyć niewaściwą teściową coronaviru koronawiru 	brak	0
1230576045843255298	do okazania miosierdzia wobec ewakuowanych wuhan wezway ukraińska cerkiew prawosawna patriarchatu 	brak	0
1230577896785354754	krematoria wuhan dziaają godzini dobę facet 	brak	0
1230580556813029376	uwaga jutro swieza dostawa coronaviru prosto pekinu tylko polskich pracownikow 	brak	0
1230582962258948097	pekin przypadków koronawirussarscov covid zgoni podobno zamierzają podnieść poziom kontroli 	brak	0
1230584857035788288	być wuhanal przechodzimi lagodniejobi 	brak	-1
1230590909349322761	dole coronaviru taci uwar yan china 	brak	0
1230591486129037324	co naprawdę ciekaw coronaviru when sar hit in china had the sixth biggest economi and it 	brak	0
1230594155455406080	iran byo potwierdzonych przypadków koronawirussarscov covid nagl 	brak	0
1230596728472166415	praworządność policja zbiera pieniądz ochronę waściciela sklepu coronaviru koronawiru 	brak	0
1230597357940756480	ukraińci ewakuowali swoich wuhan izolować prowincji ua lokalsom spodobao 	brak	0
1230598292356157445	lepszego tagu coronaviru byo zasięgi zasięgami pewnych sytuacji wykorzystywać 	brak	-1
1230598448728203266	jeden pracownik ecommerc china dangdang inc beij potwierdzonezakażeni covid cay personel pracuj 	brak	0
1230599243934633984	prawi targowisku wuhan 	brak	0
1230599425891934208	the plagu is spread coronavirusinfect american flown home against cdc advic zaraza rozprzestrzenia 	brak	0
1230599831569272833	ukraina ewakuowaa swoich obyw wuhan kwarantannę przejść sanatorium miejscowości now sanżari oko 	brak	0
1230599972384628738	dni wyborami irani umierają koronawiru coronaviru samoloti pekinu lądują lotnisku chopina 	brak	0
1230600110993793025	ekipa filmowa utknęa odciętym świata wuhan nakręcili film sta hitem sieci 	brak	0
1230601999713996800	koronawirussarscov covid szczególni trudni zatrzymania wydaj zaraźliwi 	brak	-1
1230604567227883533	ukraina prób zablokowania drogi autobusi ewakuowanymi wuhan wjechay teren ośrodka 	brak	0
1230605839867809793	icymi covid coronaviru nih 	brak	0
1230607668064247809	indyjsci naukowci powiedzi coronaviru mia najmniej wstawk 	brak	0
1230608103772753920	now przypadki coronaviru koronawiru świeci oprócz chin 	brak	0
1230609203598954496	syszaem wuhan zabójczi atak 	brak	-1
1230609354208010245	wadz tygodnia wiedziay irani rozpętuj epidemia covid ukryway dugo 	brak	-1
1230609632521052173	wedug irańskiego ministra zdrowia ączna liczba potwierdzonych przypadków coronaviru irani coronavirusiran 	brak	0
1230609798380609537	ukraina zaczęa walkę coronaviru przynajmniej uciekinierami wuhan blokująci dojazd miejsca kwa 	brak	-1
1230610363831476229	ukraina vs coronaviru mieszkańci nadal walczą policją 	brak	-1
1230610618635476996	ukraina mieszkańci chcieli zablokować transport ewakuowanych wuhan via 	brak	0
1230611243083476998	pani premierz prezydenci grozi pandemia covid koronawiru kolejnyc 	brak	0
1230611395156283392	żebi wybucha epidemia koronawirussarscov covid wystarczi zarażona 	brak	-1
1230615934014033922	mial koncert inkigayo daegu przesunieti coronaviru 	brak	0
1230617380881039373	problemów ciąg dalszi nikt bagatelizować koronawiruskoronaviruscoronaviruscovid 	brak	0
1230618083703885824	absurdów ciąg dalszi koronawiruskoronaviruscoronaviruscovid covid 	brak	-1
1230618402957484032	dlaczego umundurowani niszczą jedzenieuliczni sprzedawci muszą zarobić ludzi jeść chini coronaviru 	brak	-1
1230618584042397697	chodzi dopuścić pandemia koronawirussarscov covid skutki infekcji wahają braku obja 	brak	0
1230618822614421505	no cay sprzęt górę ech koronawiruskoronaviruscoronaviruscovid covid 	brak	0
1230620692644798468	andrzejduda morawiecki koronawiru coronaoutbreak wuhan jedyni lot pekinu europi pekini 	brak	0
1230622112613896195	czytam konsekwencjach epidemia coronaviru przynieść światowej gospodarc cieszę dom 	brak	0
1230622853722230785	ukraińsci wieśniaci obrzucają kamieniami autobusi przewożąc rodaków ewakuowanych wuhan miejsca kwarantanni 	brak	0
1230623339238100993	oto czego covid dowiedzieliśmi ostatnim czasi dotaro tępych urzędniczych 	brak	0
1230624859908165634	ukraińci witają swoich obyw ewakuowanych wuhan siy porządkow musiay ingerować ochraniać przybywając 	brak	0
1230624967479394311	wzrastająca liczba przypadków koronawirussarscov covid publicznych szpitalach pekin wzbudza niepokój 	brak	-1
1230626288332869636	warto zapoznać american with coronaviru flown home against cdc advic 	brak	0
1230637933939560449	modlitwa wuhan języku angielskim chińskim nagrana werbisci stanów zjednoczonych 	brak	-1
1230649734559338504	luti koronawiru zarażonych covid zmarych wzrost ofiar zmaro 	brak	0
1230650438300598272	cae szczęście dotar wiru wuhan wówc 	brak	0
1230651907728908288	realiti in china rzeczywistość chinach coronaviru koronawiru 	brak	0
1230656583690051584	morowa zaraza rybi zainfekowan koronawirusem dżumą koronawiru mighti plagu fish infect with coronaviru 	brak	0
1230658905631535108	ukraina mieszkańci zablokowali przejazd osób ewakuowanych wuhan doszo starć policją coronaraviru 	brak	0
1230661235810672640	sobotni mecz pomiędzi slavią praga sfc opawą dedykowani mieszkańcom wuhan odwaga poświęceni lekarzi or 	brak	0
1230669262949363714	ostatniej chwili krzysztof bosak wróci wuhan dzieci chorują rzadko teoria praktyka badawcza 	brak	0
1230671880723599363	chiński reżim organ zdrowia potwierdzi coronaviru rozprzestrzeniać powietrzu ograniczonych wa 	brak	0
1230672872890224641	japan updat zakażonych covid osób diamondprincess ewakuowanych wuhan zakażenia wtó 	brak	-1
1230676048381083650	japonia zgosi potwierdzonych przypadków covid lutego pokadzi diamondprincess statk 	brak	0
1230676299019980800	sytuacja diamondprincess sugerować oficjalna liczba zakażeń covid zarówno chinach świeci 	brak	-1
1230679558589947905	rybi zachowują dziwni pobliżu wuhan ekspert powiedzia porażeni prądem może zaraza mo 	brak	0
1230693421704077314	pneumonia hahahahhaah 	brak	0
1230725723431653377	magu coronaviru twale baba 	brak	0
1230727424150687744	british medic journal udostępnia bezpatni artykuy coronaviru 	brak	0
1230730900922482691	no piękni coronaviru 	brak	0
1230731949603319808	kolejna aktualizacja coronaviru pokazuj nowej metodologii liczenia chorych dwukrotni nowi 	brak	0
1230736557251813376	stolici prowincji wuhan zmaro czwartek osób porównaniu środę koronawiru 	brak	0
1230739689209905153	peng yinhua lekarz szpitalu wuhan zmar koronawirusa on narzeczona planowali wziąć ślub początk 	brak	0
1230740358675320832	moda ukrainka wzięa wczoraj udziau ewakuacji wuhan europi sużbi pozwoliy zabrać 	brak	-1
1230748223398010885	coronaviru kontaktu chinami 	brak	0
1230749205242638338	zatrzymajci ekspery wuhan 	brak	0
1230759898180308992	wuhan first palestinian arab infect with covid coronaviru jaki oznaki chorobi boli 	brak	0
1230760356886089728	milionow wymar miasto wuhan drodz spożywczego spotka jednego czowieka uświadomci 	brak	0
1230762369837457408	sarscov koronawiru coronaviru covid zaraza cza najwyższi dzielić dobrymi wskazaniami te wskazówki 	brak	-1
1230763019409317889	nie miejsca szpitalach wuhan chorym podaj kroplówki ulici polsc gi reklamuj pączki zamiast 	brak	-1
1230763086346248192	coronaviru monkaw 	brak	1
1230763271155634177	sarscov koronawiru coronaviru covid zaraza jak dokadni myć ręce 	brak	0
1230764429823709185	rutouhururaila troubl hii coronaviru ikakuja leo iwachap wote pamoja nchi itasonga mbele 	brak	0
1230764498325106689	wuhan pogrzebow wiązanki wystawion zamkniętą kwiaciarnią waściciel liczą honorową zapatę zesk 	brak	0
1230764593468911616	ukraina osób wrócio wuhan mieszkańci chcieli zablokować przejazd więcej 	brak	-1
1230767361122156545	epidemia coronaviru zaczyna przypadku 	brak	-1
1230769650377486337	korea pónocna odwouj pyongyang maraton zapobiec wybuchowi sarscov pyongyangmaraton covid 	brak	0
1230769781382381569	chini wycofują leki przeciwgorączkow aptek chorzi mogli ukryć covid koronawiru 	brak	0
1230771842865983489	bo ośmiorniczki coronaviru 	brak	0
1230773040192995330	wuhan zmar letni lekarz odożi swój ślub leczyć chorych covid koronawiru 	brak	0
1230773277359869952	niesteti coronaviru problem chin notują now ogniska in więzieniach prawdziwa epidemi 	brak	0
1230779823271923713	znikająci chorzi statystyk chini chrl covid statystyki manipulacja diagnoza 	brak	-1
1230782227992150022	dlaczego statystyki coronaviru dziwni zmieniają wyjaśnia bloger waśni cu 	brak	-1
1230783224139386881	intel gówni sponsor wycofuj udziau iemkatowic katowicach powodu koronawiru coronaviru 	brak	0
1230783773689683968	dlaczego liczbi nowych przypadków coronaviru spadi statystykach ponieważ zmiani ulega metodologia cóż 	brak	-1
1230783791330971648	coronavirusu mia zastopować centrum naukow huawei wuhan inżynierów pracujących 	brak	0
1230784679328002051	chińska propaganda opublikowaa video ciężarną pielęgniarką pracującą szpitalu zarażonymi coronaviru obywa 	brak	-1
1230784968886046720	jak rozwiniesz skrót coronaviru deseas choroba rozpoczęa grudniu przynaj 	brak	0
1230786551065567236	denga karaibach coronaviru azji ameryc europi świat znami przestani istnieć wszystko zmi 	brak	0
1230787193595158528	smutna historia wyniku zarażenia sarscov wuhan zmar kolejni lekarz letni peng yinhua najmodsza dot 	brak	0
1230788476163043328	ukraina coronaviru bitwi kwarantannę rannych zostao policjantów protestujących wg oficjaln 	brak	0
1230789938209226752	nowych przypadków coronaviru korei poudniowej liczba zachorowań przekroczya tysiąc poddanych kwara 	brak	0
1230791685724102656	myci rąk profilaktyka chorób covid 	brak	0
1230795122704601088	serio paczki pączkowani wirusa koronawiru coronaviru sarscov 	brak	0
1230796666204250112	codogno już trzi osobi pozytywnym wynikiem coronaviru latek żona osoba badan wsz 	brak	0
1230797069369118720	oficjaln przypadki coronaviru covid azji najbardziej zagrożonych państw chin wycieczkowca diamond 	brak	-1
1230798276674211840	ostatni pasażerowi opuścili pokad diamondprincess covid zakaziy ącznie przebywających 	brak	-1
1230798925759762435	chini filmowci utknęli wuhan nagrali film krótkometrażowi 	brak	0
1230800426242584576	wy widzieliści krótkometrażowi film wuhan duga noc oryg the long night 	brak	0
1230803415854469120	kolejna ofiara personelu medycznego letni lekarz umiera koronawirussarscov wuhan wybuch 	brak	0
1230803519084662784	ostatniej chwili czi światu grozi pandemia chorobi wuhan sprawdzami wszystko widać 	brak	0
1230805382492192768	jaki czasi polecam filmi gri the divis koronaviru coronaviru to dziej 	brak	0
1230805406492110848	wuhan zmar waśni lekarz mia lutym wziąć ślub przeożi pomóc walc epidemią 	brak	-1
1230805423533543424	lepszej rekomendacji trzebamicha boni vel jakub bauer tw znak polski coronaviru 	brak	0
1230808783888297984	dni epidemia koronawirussarscov covid oficjaln dane przypadki 	brak	-1
1230813047356305409	polecam wywiad problemach kpch związancyh epidemią koronawirusem covid 	brak	0
1230813204646912000	koronawiru covid pierwszi przypadek zarażenia izraelu osobi ewakuowanej statku diamond princess 	brak	0
1230814219072933889	chini kopot rt koronawiru wuhan polityczn gospodarcz reperkusj epidemii 	brak	0
1230818290269855744	osobi otrzymując paczki chini narażon zakażeni nowym koronawiru covid 	brak	0
1230823239317770240	japan zdecydowaa osobi diamondprincess wynikiem negatywnym obecność covid mając kontakt oso 	brak	0
1230823991650213890	przypadki covid mediolanem ciężkim stani latek choruj żona miesiącu ciążi 	brak	-1
1230824955828490240	jak żydzi odporni coronaviru pose 	brak	0
1230825621980372998	minist spędzi tyg ewakuowanymi wuhan 	brak	-1
1230826588884828162	coronaviru codogno liczba zarażonych lombardii osób latek żona ciążi osoba 	brak	-1
1230827566048694274	special coronaviru biotech 	brak	0
1230830843528085504	izraelu to prawdopodobni bliskowschodniego irani covid china coronaviru 	brak	0
1230832046978818050	tzacorona bel mneeh coronaviru 	brak	1
1230832555810795520	coronaviru italia cont ogasza podjęci kwarantanni osób kontaktoway chorymi lombardii 	brak	0
1230833389307080711	zaraźliwością coronaviru zwok są jakieś badania covid 	brak	-1
1230837878042873857	reakcj koronawiru covid zadziwiają niesamowita bywa kultura polska 	brak	0
1230839379486236677	chiński media waśni poinformoway śmierci lekarza szpitala czerwonego krzyża wuhan lekarz zmar lutego 	brak	0
1230840049215864832	spalarni cia wuhan brr 	brak	0
1230841328197611520	kolejni lekarz wuhan zmar zakażoni koronawirusem sarscov kilka godzin wcześniej informowano innym zgoni 	brak	0
1230842024456327171	informacja rzekomej samoistnej reanimacji zwok wuhan fakenew skontaktowaliśmi uzi 	brak	0
1230842879343517696	wuhan drugim czarnobylem 	brak	-1
1230843162865868800	korei wuhan gwatowni rośni liczba zarażeń irani wiru mocno obecni usa bya walka mię 	brak	0
